date,A1_actual,A2_actual,B1_actual,B2_actual,cohort_A_actual,cohort_B_actual,aggregate_actual,A2_pred,B1_pred,B2_pred,A1_pred,cohort_A_pred,cohort_B_pred,aggregate_pred,label
11/17/25,1619357.92,393491.48,671259.4,311243.62,2012849.4,982503.02,2995352.42,448763.0893,833802.562,380313.929,1890611.822,2346855.085,1230588.867,3607626.541,train
11/18/25,1645160.14,388419.82,673497.45,275157.02,2033579.96,948654.47,2982234.43,458495.6272,801951.6947,370649.5462,1984856.393,2451803.699,1186301.86,3682269.128,train
11/19/25,2305720.01,484190.86,719297.5,307823.77,2789910.87,1027121.27,3817032.14,446818.6037,831577.5196,369269.6698,2045110.71,2509206.443,1215384.901,3770804.004,train
11/20/25,1848872.29,404962.75,778045.3,333124.77,2253835.04,1111170.07,3365005.11,426208.735,812676.7178,355317.0077,1949582.404,2391516.092,1181473.871,3617501.985,train
11/21/25,1668535.1,416440.03,783185.25,321887.75,2084975.13,1105073,3190048.13,414909.3235,792889.4669,341076.7184,1864374.596,2292439.808,1146135.77,3483705.83,train
11/22/25,1563225.07,345456.21,824070,325279.02,1908681.28,1149349.02,3058030.3,400257.5892,831062.9624,358256.2256,1834988.26,2249923.606,1200835.135,3489461.844,train
11/23/25,2958636.35,1076285.05,1084026.6,577432.63,4034921.4,1661459.23,5696380.63,431165.3982,944224.3238,402014.1898,2083383.341,2540133.503,1363408.82,3949647.712,train
11/24/25,21293392.16,5814718.48,5782580.4,3549277.38,27108110.64,9331857.78,36439968.42,6127403.933,6738902.144,4406425.947,21307448.75,26944459.86,10560678.49,37840588.93,train
11/25/25,10627847.55,3198556.81,3374452.6,2165189.65,13826404.36,5539642.25,19366046.61,3651035.648,4123914.727,2986472.677,10985243.42,14190418.92,6605415.823,20957318.82,train
11/26/25,9295426.67,2667362.91,3398594.1,1861267.68,11962789.58,5259861.78,17222651.36,2801258.716,4054929.288,2563267.586,9630070.898,12211755.26,6269575.877,18605094.75,train
11/27/25,11661824.43,2671024.26,5101338.7,2177035.16,14332848.69,7278373.86,21611222.55,2850524.184,5656172.214,2834751.521,11328431.01,14035805.39,8301060.907,22453682.55,train
11/28/25,26829409,3823058.26,16481541.6,4254688.47,30652467.26,20736230.07,51388697.33,3619076.068,14810064.62,4606425.239,23880702.36,28034521.24,20035113.92,48190686.65,train
11/29/25,13422934.5,2886547.19,6364709.9,2661321.39,16309481.69,9026031.29,25335512.98,2735711.283,6146156.189,2832551.623,12038003.76,14732936.06,8915147.8,23729395.33,train
11/30/25,13926360.66,3019924.1,5988775.93,2910144.31,16946284.76,8898920.24,25845205,2518081.839,5927313.504,2894168.553,11974227.45,14554687.99,8748740.959,23384412.8,train
12/1/25,21732307.89,3728122.39,11453257.2,3511721.53,25460430.28,14964978.73,40425409.01,2918960.788,11175870.68,3309168.645,19325242.47,22773932.32,15185932.31,38038096.25,train
12/2/25,10115933.85,2206688.52,4210315,1734725.17,12322622.37,5945040.17,18267662.54,2273513.584,4515171.387,2034008.832,10768567.41,13092548.46,6522755.354,19685206.82,train
12/3/25,3572527.36,555478.08,1268358.75,404192.49,4128005.44,1672551.24,5800556.68,555548.6759,1059215.4,410993.9808,3153892.251,3758153.425,1507452.671,5360195.877,train
12/4/25,2702045.51,493653.38,1429538,423813.91,3195698.89,1853351.91,5049050.8,530659.1799,1027718.054,396835.5464,3002108.443,3577606.476,1461447.727,5129508.431,train
12/5/25,2897586.04,378856.24,1531220.95,377133.12,3276442.28,1908354.07,5184796.35,474499.6225,1785617.23,460746.3576,3099374.965,3641170.473,2347617.032,6013913.683,train
12/6/25,2828616.28,380089.6,1762276.1,395184.52,3208705.88,2157460.62,5366166.5,458370.3794,1856631.868,485513.4088,3044195.24,3567490.176,2451225.054,6005209.776,train
12/7/25,2707109.25,433844.19,1984238.25,513688.6,3140953.44,2497926.85,5638880.29,494434.8004,2091797.836,545098.8348,3448109.501,4019675.651,2764503.259,6774140.984,train
12/8/25,3786559.99,614239.15,2026758.05,546980.41,4400799.14,2573738.46,6974537.6,519449.729,2059030.59,532393.0954,3336719.994,3931607.51,2719866.7,6624283.331,train
12/9/25,3291570.37,514496.65,2107400.05,564781.42,3806067.02,2672181.47,6478248.49,531784.8507,1957988.045,520741.3098,3493130.873,4097824.205,2606151.514,6732313.948,train
12/10/25,3222976.02,519758.2,2252291.15,586015.61,3742734.22,2838306.76,6581040.98,519276.8388,2006242.567,520587.7266,3587472.834,4182391.823,2652582.088,6861632.257,train
12/11/25,3165448.6,529670.98,2417398.25,563540.41,3695119.58,2980938.66,6676058.24,496303.8367,1936377.241,502551.7973,3407377.261,3973945.106,2560490.113,6548860.053,train
12/12/25,3266050.89,452641.55,2393315.75,511673.15,3718692.44,2904988.9,6623681.34,484088.5783,1864943.171,483898.1978,3245213.285,3796203.504,2465391.787,6271725.4,train
12/13/25,3381670.28,422643.68,2617604.35,521836.83,3804313.96,3139441.18,6943755.14,467890.8683,1928744.123,509747.7445,3179830.229,3711666.141,2562744.35,6244891.097,train
12/14/25,4068221.15,499791.49,2908248.5,584155.4,4568012.64,3492403.9,8060416.54,504972.2623,2161368.847,572094.2618,3592813.794,4173095.403,2877309.314,7024017.169,train
12/15/25,4110651.24,540949.94,3011541.8,661410.48,4651601.18,3672952.28,8324553.46,530791.0206,2116063.955,558521.8602,3467839.539,4072538.634,2818089.794,6848206.392,train
12/16/25,3889706.2,506248.78,2846160.1,586079.63,4395954.98,3432239.73,7828194.71,543661.2008,2001414.133,546038.6228,3620816.824,4234926.43,2688076.025,6938812.139,train
12/17/25,3660238.25,447151.4,2821047.85,609320.31,4107389.65,3430368.16,7537757.81,531121.8733,2039778.822,545592.0562,3708543.419,4312089.541,2723634.5,7050365.095,train
12/18/25,4299662.73,531229.05,2629547.65,492234.28,4830891.78,3121781.93,7952673.71,507850.6486,1958311.147,526390.5487,3512629.913,4087255.879,2617285.663,6708080.552,train
12/19/25,3743055.12,445449.6,2505606.8,413560.18,4188504.72,2919166.98,7107671.7,495560.2273,1876187.827,506542.5924,3336038.985,3894809.649,2508871.201,6404090.363,train
12/20/25,3353041.53,344911.45,2234347.25,368247.08,3697952.98,2602594.33,6300547.31,479169.6697,1930361.362,533254.885,3259490.682,3798532.735,2596479.227,6356632.704,train
12/21/25,3243050.44,321786.53,2027435.4,327336.15,3564836.97,2354771.55,5919608.52,517338.9648,2152225.371,598065.6949,3672186.529,4259930.735,2902567.286,7127186.88,train
12/22/25,2015954.34,278662.47,1198901.65,323525.87,2294616.81,1522427.52,3817044.33,319384.9742,929339.5689,306672.6691,1901813.402,2246379.031,1277053.092,3510327.011,train
12/23/25,1857796.16,303153.01,1065844.6,306259.09,2160949.17,1372103.69,3533052.86,341183.988,760689.7688,308283.0886,1796259.438,2142593.529,1075923.457,3217737.024,train
12/24/25,1435979.62,252207.9,935722.15,290006.49,1688187.52,1225728.64,2913916.16,296456.5737,695841.0969,308755.5538,1463060.889,1758927.94,996265.0454,2750521.444,train
12/25/25,2176623.46,326833.59,1408653.35,362152.12,2503457.05,1770805.47,4274262.52,467755.4347,1022616.829,446205.0901,2420920.911,2909171.261,1510278.929,4428198.95,train
12/26/25,2548895.78,519526.87,1484516.55,526340.56,3068422.65,2010857.11,5079279.76,456551.6809,975466.4131,429029.6289,2292537.645,2765103.279,1442231.289,4214793.591,train
12/27/25,2562668.14,421785.46,1187014.15,409466.59,2984453.6,1596480.74,4580934.34,441553.1711,999447.6401,451278.2249,2233485.457,2689910.116,1487151.743,4171199.406,train
12/28/25,2273795.95,391508.1,1043772.4,440610.22,2665304.05,1484382.62,4149686.67,476824.5734,1109892.146,505698.4417,2509117.689,3009081.381,1656665.923,4663329.009,train
12/29/25,2653223.75,538522.02,1118903.2,470535.17,3191745.77,1589438.37,4781184.14,501471.9261,1077177.103,492925.5938,2408028.416,2921827.295,1610311.046,4519577.765,train
12/30/25,2557594.3,496285.41,1085017.15,447791.29,3053879.71,1532808.44,4586688.15,513881.0931,1010307.132,481135.1326,2500014.888,3023173.137,1524830.716,4552617.579,train
12/31/25,1869596.22,390421.06,881700.9,315694.71,2260017.28,1197395.61,3457412.89,502248.9846,1021457.94,479957.4984,2546231.204,3063048.867,1534202.068,4599337.928,train
1/1/26,1891056.43,393494.5,859391.1,392078.89,2284550.93,1251469.99,3536020.92,480430.8727,973225.0957,462301.7987,2398380.239,2889183.587,1464456.304,4351612.728,train
1/2/26,1995477.96,473149.65,911413.05,477436.63,2468627.61,1388849.68,3857477.29,468965.5387,925731.658,444131.1009,2265417.637,2739944.058,1394896.453,4131863.228,train
1/3/26,1986365.95,455657.85,957766.7,461196.59,2442023.8,1418963.29,3860987.09,453589.6619,946055.6128,466773.2887,2201639.351,2659654.002,1434966.613,4079695.61,train
1/4/26,2812757.7,536711.49,857923.6,509360.66,3349469.19,1367284.26,4716753.45,594758.2592,1092868.032,533047.227,3344170.722,3963652.824,1651558.329,5659141.945,train
1/5/26,2605791.57,553898.46,849867.7,533096.44,3159690.03,1382964.14,4542654.17,625516.278,1058494.11,519167.7767,3202162.93,3841022.277,1602282.929,5473428.854,train
1/6/26,3020868.89,562668.14,739547.95,537402.92,3583537.03,1276950.87,4860487.9,527926.4356,950506.3916,496463.2343,2447663.441,2971288.202,1462922.93,4425391.515,train
1/7/26,2731061.72,605936.88,762226.55,588372.3,3336998.6,1350598.85,4687597.45,515966.7892,959565.0263,494875.3698,2487802.079,3005038.818,1469777.413,4462854.192,train
1/8/26,2381825.43,591601.94,727342.1,552014.59,2973427.37,1279356.69,4252784.06,493533.5653,913145.6846,476325.9736,2338815.146,2829638.699,1401250.906,4215580.976,train
1/9/26,2293972.46,525922.55,745133.5,533811.21,2819895.01,1278944.71,4098839.72,481727.2737,867772.1963,457287.6571,2205155.448,2679196.186,1333380.175,3996756.01,train
1/10/26,2242381.94,510676.14,789176.95,527227.44,2753058.08,1316404.39,4069462.47,465896.6718,886241.5233,480285.2333,2139465.937,2596833.014,1370656.94,3941033.198,train
1/11/26,2442740.85,620262.74,934495.8,661442.69,3063003.59,1595938.49,4658942.08,503086.6653,981535.6458,537430.4152,2394086.404,2894938.836,1522858.489,4391207.108,train
1/12/26,2560130.93,615910.55,774916.95,624722.32,3176041.48,1399639.27,4575680.75,529043.1165,950564.5308,523134.8801,2289172.399,2801879.228,1477012.278,4242764.844,train
1/13/26,2203880.13,575956.17,713220.6,581282.96,2779836.3,1294503.56,4074339.86,542063.8745,890130.0872,509952.4177,2368444.834,2890288.714,1396192.824,4261898.595,train
1/14/26,2192774.67,570091.67,745128,597526.93,2762866.34,1342654.93,4105521.27,529704.7086,899004.8224,508073.7975,2404538.027,2920200.794,1402994.022,4294951.713,train
1/15/26,2209480.16,554546.86,780417.7,628494.6,2764027.02,1408912.3,4172939.32,506590.0082,856112.4424,488815.1164,2258278.761,2747354.255,1338131.433,4054772.126,train
1/16/26,2122528.19,524979.99,783131,588179.1,2647508.18,1371310.1,4018818.28,494381.315,814349.4955,469095.3733,2127398.275,2599348.999,1274124.393,3842811.921,train
1/17/26,2126372.85,560078.35,788705.65,639565.95,2686451.2,1428271.6,4114722.8,478040.392,832682.9267,492521.1801,2062553.88,2517886.272,1310857.879,3788372.074,train
1/18/26,,,,,,,,940233.2167,1104096.357,608089.888,4651828.447,5560510.821,1728402.16,7648632.306,future
1/19/26,,,,,,,,988519.6022,1071051.091,591780.5193,4446080.497,5379820.538,1678487.304,7390681.103,future
1/20/26,,,,,,,,555814.667,840542.7673,522588.9025,2280381.839,2799381.716,1340340.113,4097804.91,future
1/21/26,,,,,,,,543003.9631,850715.1406,520604.9196,2314800.816,2828043.306,1349088.716,4131155.687,future
1/22/26,,,,,,,,519170.2999,811999.1224,500843.8083,2173988.535,2660687.953,1289068.41,3902177.505,future
1/23/26,,,,,,,,506516.9291,774318.7086,480640.6757,2048259.959,2517689.842,1229857.366,3700642.647,future
1/24/26,,,,,,,,489632.3022,793868.9025,504674.7276,1986349.089,2439401.155,1268040.151,3651119.161,future
1/25/26,,,,,,,,528444.7139,882999.1367,564631.1605,2222350.508,2719101.125,1413587.46,4071641.084,future
1/26/26,,,,,,,,555409.2805,859128.6837,549586.5205,2125151.48,2631997.891,1376111.507,3938435.494,future
1/27/26,,,,,,,,568757.6876,808550.0984,535774.0354,2199514.884,2715992.8,1306051.667,3961708.369,future
1/28/26,,,,,,,,555463.1513,820985.9957,533898.0607,2234385.647,2745679.106,1318093.884,3999015.763,future
1/29/26,,,,,,,,530900.2192,786242.9629,513813.534,2100265.014,2585215.476,1262948.494,3782531.48,future
1/30/26,,,,,,,,517778.3083,752331.2578,493288.4579,1980700.568,2448406.947,1208387.047,3592418.648,future
1/31/26,,,,,,,,500337.3889,774030.501,518194.2947,1922861.579,2374543.669,1249562.895,3549824.261,future
2/1/26,,,,,,,,539798.6798,864001.4914,580055.1408,2153786.151,2649550.56,1397166.099,3965103.82,future
2/2/26,,,,,,,,567128.2467,843675.6872,564918.5233,2062117.123,2567520.422,1364268.624,3841868.528,future
2/3/26,,,,,,,,580534.4484,796890.5928,551058.5633,2137058.602,2652572.4,1298800.374,3871333.678,future
2/4/26,,,,,,,,566741.9748,812094.4009,549491.3437,2173918.015,2684877.448,1314841.035,3914824.885,future
2/5/26,,,,,,,,541463.8083,780556.4986,529192.2602,2046353.646,2531222.108,1263748.635,3709716.765,future
2/6/26,,,,,,,,527866.2894,749591.4507,508431.2152,1932723.016,2400466.227,1212905.166,3529864.358,future
2/7/26,,,,,,,,509875.181,773973.5615,534519.8657,1879153.133,2331240.992,1258103.984,3494626.141,future
2/8/26,,,,,,,,549858.5821,866988.3156,598819.3949,2108121.925,2604879.138,1411011.1,3910904.108,future
2/9/26,,,,,,,,695972.5707,931299.7801,673066.1537,2744984.656,3335132.358,1544943.554,4736780.286,future
2/10/26,,,,,,,,712118.7518,882634.9667,657130.6545,2849329.262,3450577.884,1475147.933,4782226.344,future
2/11/26,,,,,,,,576561.2688,823198.9252,568763.9712,2138117.678,2651019.332,1339651.454,3883447.275,future
2/12/26,,,,,,,,550603.5225,793753.1149,548261.2996,2015928.791,2502928.064,1291206.169,3686881.478,future
2/13/26,,,,,,,,536538.7612,764605.7317,527250.8901,1907076.601,2377063.539,1242621.148,3514604.457,future
2/14/26,,,,,,,,518020.5282,791798.7194,554838.3972,1857202.426,2311818.49,1292294.683,3485798.012,future
2/15/26,,,,,,,,558391.0855,889440.2695,622187.0649,2086808.067,2586823.33,1452982.485,3907880.381,future
2/16/26,,,,,,,,586147.2922,873836.0917,607061.4544,2004296.294,2513783.588,1426427.703,3800131.976,future
2/17/26,,,,,,,,599471.8336,830236.179,593272.2051,2083660.277,2604311.95,1365052.42,3842883.893,future
2/18/26,,,,,,,,584706.9327,850833.7119,592703.6945,2126190.218,2643311.726,1388826.736,3899541.28,future
2/19/26,,,,,,,,558124.9675,822158.1957,571898.2211,2007558.549,2498807.9,1341238.656,3707693.267,future
2/20/26,,,,,,,,543616.3133,793519.8051,550516.9254,1901776.676,2376029.217,1293116.659,3539434.038,future
2/21/26,,,,,,,,524610.1104,823195.1924,579878.4815,1854479.852,2313482.796,1347040.615,3515070.444,future
2/22/26,,,,,,,,565231.0797,926163.9437,650881.4145,2086351.681,2591514.748,1516802.615,3945544.043,future
2/23/26,,,,,,,,731936.7751,1107753.724,713034.2573,3056672.68,3754706.54,1733457.894,5320944.665,future
2/24/26,,,,,,,,748226.568,1053714.957,697467.2742,3181196.198,3893632.82,1660793.68,5386339.803,future
2/25/26,,,,,,,,591042.3619,889077.0905,621717.7036,2132724.401,2655676.495,1454869.188,3949269.275,future
2/26/26,,,,,,,,563909.9741,859763.8634,600401.5741,2015597.643,2512499.501,1406154.119,3758022.26,future
2/27/26,,,,,,,,548996.1127,830272.0372,578424.4663,1910992.066,2390755.923,1356558.647,3589985.687,future
2/28/26,,,,,,,,529556.8817,861616.8818,609747.2489,1864852.944,2329286.409,1413768.611,3567354.901,future
3/1/26,,,,,,,,570298.3067,969523.5805,684911.0755,2099381.056,2610629.471,1592378.666,4006100.939,future
3/2/26,,,,,,,,598093.6682,953758.4582,669342.8782,2019852.314,2540664.565,1565509.33,3901412.886,future
3/3/26,,,,,,,,611126.8114,906987.5979,655153.0834,2103081.581,2635618.36,1499771.224,3950272.37,future
3/4/26,,,,,,,,595528.5705,929952.236,655490.5911,2148933.196,2678149.893,1527014.698,4012657.578,future
3/5/26,,,,,,,,567936.4262,898698.3137,633362.2781,2031414.681,2534203.13,1475267.609,3818319.151,future
3/6/26,,,,,,,,552671.6808,867136.145,610479.066,1926263.72,2411604.145,1422405.072,3647139.81,future
3/7/26,,,,,,,,532869.4569,898947.9333,643818.3541,1879832.885,2349572.195,1481290.054,3623287.798,future
3/8/26,,,,,,,,573618.4058,1010314.345,723455.5019,2116117.279,2633094.189,1666931.213,4067486.843,future
3/9/26,,,,,,,,761779.2501,1005585.999,759067.7946,2909463.521,3286021.912,1651781.823,4906552.695,future
3/10/26,,,,,,,,778054.1306,954814.3123,743166.3543,3028566.556,3407870.017,1580536.475,4965178.968,future
3/11/26,,,,,,,,598245.5465,964657.0111,692911.0267,2164389.646,2698914.242,1592813.935,4067222.07,future
3/12/26,,,,,,,,570298.0432,930545.0237,669605.8932,2045109.464,2552694.297,1536597.909,3867258.311,future
3/13/26,,,,,,,,554751.3814,896118.7296,645454.4367,1938206.053,2427902.897,1479203.782,3690687.866,future
3/14/26,,,,,,,,534669.0146,927076.9214,680702.3565,1890305.453,2364003.715,1537841.12,3663047.948,future
3/15/26,,,,,,,,575339.9096,1039665.448,764849.3919,2126400.34,2647448.857,1727471.524,4107844.716,future
3/16/26,,,,,,,,602904.9738,1019043.571,747600.6351,2043911.924,2574049.753,1693346.723,3994180.282,future
3/17/26,,,,,,,,615567.877,965314.6343,731791.3563,2125752.472,2667302.025,1617119.629,4037087.416,future
3/18/26,,,,,,,,599404.977,985699.2982,732112.8996,2169311.02,2706950.68,1640951.577,4092932.891,future
3/19/26,,,,,,,,571214.5419,948476.1167,707252.0009,2047724.805,2557888.625,1579701.053,3886572.951,future
3/20/26,,,,,,,,555466.2182,911067.2774,681469.2664,1938645.28,2430431.734,1517410.134,3704031.325,future
3/21/26,,,,,,,,535194.6409,940113.4181,718348.9995,1888647.855,2364011.639,1574082.743,3671076.561,future
3/22/26,,,,,,,,575737.5033,1051542.174,806722.097,2122093.193,2644605.115,1764222.724,4110846.591,future
3/23/26,,,,,,,,738714.1848,1083791.192,793077.667,2766737.808,3403033.548,1841761.118,4979489.315,future
3/24/26,,,,,,,,754030.5998,1023962.967,775799.1834,2873999.42,3522294.703,1754850.438,5025358.158,future
3/25/26,,,,,,,,599345.0141,989168.3557,770681.1819,2156991.888,2694813.959,1664463.95,4077371.344,future
3/26/26,,,,,,,,571023.6914,949356.4826,743936.5948,2033505.499,2543413.649,1598696.551,3865826.437,future
3/27/26,,,,,,,,555159.1555,909589.4448,716223.9961,1922706.154,2413798.527,1532195.329,3678569.598,future
3/28/26,,,,,,,,534790.1398,936239.6297,754320.1531,1870694.898,2345024.423,1585880.67,3640228.782,future
3/29/26,,,,,,,,575194.6713,1044647.465,846329.7487,2099197.51,2620229.579,1773552.569,4070077.646,future
3/30/26,,,,,,,,602482.1933,1018819.248,825943.3635,2012762.625,2541729.85,1730863.96,3945603.044,future
3/31/26,,,,,,,,614878.8916,960360.948,807120.3575,2088120.558,2627717.024,1645739.806,3976048.015,future
4/1/26,,,,,,,,598502.2736,975918.5658,806036.9443,2125558.903,2660596.898,1662811.625,4019043.514,future
4/2/26,,,,,,,,570151.5286,934653.0282,777203.0099,2001395.24,2508281.071,1593986.666,3805156.361,future
4/3/26,,,,,,,,554253.1981,893695.1309,747394.2004,1890064.318,2377838.672,1524815.025,3615904.158,future
4/4/26,,,,,,,,533870.5011,918126.3695,786220.2126,1836786.276,2307631.741,1575416.744,3573527.365,future
4/5/26,,,,,,,,574164.7381,1022606.13,881053.9504,2058824.255,2575811.657,1758860.564,3990495.994,future
4/6/26,,,,,,,,796363.8924,1126796.025,889919.6223,3256261.17,4058695.421,1885471.028,5330084.48,future
4/7/26,,,,,,,,812719.3097,1060517.06,868542.7303,3374707.595,4192116.845,1790067.147,5365196.113,future
4/8/26,,,,,,,,597363.0652,950953.9973,835942.6617,2078274.805,2608248.176,1641671.596,3927252.38,future
4/9/26,,,,,,,,569063.5968,909603.8449,804993.6581,1955098.676,2456934.369,1571726.085,3714648.629,future
4/10/26,,,,,,,,553201.9282,868781.0268,773105.0782,1844791.415,2327419.896,1501792.23,3526768.041,future
4/11/26,,,,,,,,532872.4551,891675.7111,812193.992,1791408.963,2257162.734,1550035.649,3482643.629,future
4/12/26,,,,,,,,573115.9625,992343.2282,908954.9654,2006563.557,2517937.08,1728961.799,3886237.148,future
4/13/26,,,,,,,,600307.1786,965566.8661,884787.7029,1920676.171,2438802.212,1683343.456,3760569.512,future
4/14/26,,,,,,,,612680.7997,908315.1477,862389.7501,1989466.85,2517805.653,1597132.272,3783346.202,future
4/15/26,,,,,,,,881233.4702,1116980.045,957190.4988,3834849.152,4591684.272,1869445.968,6192350.984,future
4/16/26,,,,,,,,839571.0799,1068201.404,920543.932,3606216.632,4323976.164,1789100.25,5855163.774,future
4/17/26,,,,,,,,552431.6543,841599.0738,792351.6155,1793872.762,2270757.143,1472444.151,3427240.221,future
4/18/26,,,,,,,,532198.4899,863868.645,831345.5221,1741613.254,2201890.151,1519545.741,3383891.034,future
4/19/26,,,,,,,,572471.3113,961639.7717,929212.1002,1950565.023,2456122.443,1694945.414,3775886.69,future
4/20/26,,,,,,,,599723.0119,936062.9076,903383.2868,1867025.353,2378973.87,1650423.87,3653995.549,future
4/21/26,,,,,,,,612184.3506,881032.9564,879444.0881,1934012.47,2456284.822,1566279.157,3676691.751,future
4/22/26,,,,,,,,596022.3878,894346.7605,874941.6805,1966170.983,2484344.67,1580091.567,3711881.974,future
4/23/26,,,,,,,,567948.0379,855976.6417,840472.2161,1849380.219,2340111.203,1512904.036,3510964.103,future
4/24/26,,,,,,,,552287.0415,818282.2578,805226.7896,1745089.826,2217005.306,1446063.706,3334041.152,future
4/25/26,,,,,,,,532165.8931,840812.9439,843939.8197,1694929.764,2150664.122,1493359.708,3293590.846,future
4/26/26,,,,,,,,7451240.392,7090108.054,5154736.466,32650976.71,40044521.97,12090904.47,50486677.22,future
4/27/26,,,,,,,,5826024.3,5632237.484,5038575.53,17942594.58,22869874.64,9863127.74,30780348.53,future
4/28/26,,,,,,,,7004402.437,7895367.559,8545708.081,19927205.37,25669589.09,14319299.18,36687219.1,future
4/29/26,,,,,,,,4311963.065,6280889.442,6024452.157,13203976.99,16859047.95,11058646.75,25247331.07,future
4/30/26,,,,,,,,3731880.258,5522856.039,5353974.657,11566127.02,14718602.79,9744513.613,22102212.63,future
5/1/26,,,,,,,,4171871.828,5441899.669,5262753.589,11952438.78,15365827.66,9635179.662,22719461.21,future
5/2/26,,,,,,,,5476749.303,7651917.02,8068483.436,16434174.51,21012555.84,13759792.44,31433170.23,future
5/3/26,,,,,,,,573560.0665,922828.9457,949895.6867,1859099.654,2357906.291,1652707.015,3604135.324,future
5/4/26,,,,,,,,804502.0634,1126682.162,1056396.975,3143633.987,3835686.861,1884650.372,5024387.808,future
5/5/26,,,,,,,,821599.2554,1063810.839,1026824.359,3261906.381,3966882.606,1792895.654,5065502.41,future
5/6/26,,,,,,,,597986.2836,866433.254,890307.7306,1883437.988,2396825.734,1551916.14,3563876.079,future
5/7/26,,,,,,,,570089.1455,832075.8748,854105.0721,1774927.909,2261857.489,1489864.404,3378306.938,future
5/8/26,,,,,,,,554632.9891,798202.0897,817300.8931,1678177.528,2147027.446,1427948.576,3215350.286,future
5/9/26,,,,,,,,534681.454,823089.7867,855659.627,1633331.869,2086986.783,1478814.368,3183811.073,future
5/10/26,,,,,,,,575536.457,920607.0268,954461.1309,1834117.718,2333962.093,1655594.991,3563404.631,future
5/11/26,,,,,,,,603350.7637,900511.4668,926210.5195,1760447.826,2266786.523,1618289.693,3459324.091,future
5/12/26,,,,,,,,616315.3384,851820.5196,900144.4454,1828920.201,2347085.402,1541869.463,3492309.93,future
5/13/26,,,,,,,,600462.1744,869105.2708,894175.8368,1864960.92,2380881.121,1561798.378,3537778.413,future
5/14/26,,,,,,,,572577.0598,836116.9519,857791.7426,1759672.792,2249462.699,1501606.946,3358037.541,future
5/15/26,,,,,,,,557174.9962,803460.5621,820856.6057,1665784.325,2137766.88,1441330.912,3200277.771,future
5/16/26,,,,,,,,537246.5894,829897.3662,859464.4688,1623228.242,2080397.965,1494833.008,3173012.873,future
5/17/26,,,,,,,,578417.9695,929719.7643,958855.6761,1824941.96,2329256.033,1675887.636,3555861.551,future
5/18/26,,,,,,,,903085.7127,999920.147,1015936.443,2960379.12,3993551.84,1766779.766,5750724.805,future
5/19/26,,,,,,,,922672.9042,947256.641,987618.5906,3079031.405,4139557.337,1685569.955,5812633.667,future
5/20/26,,,,,,,,603825.7397,881614.0886,899038.2412,1861980.766,2383901.14,1587204.693,3543193.98,future
5/21/26,,,,,,,,575891.6133,849280.4535,862795.2488,1758746.32,2254643.846,1527885.949,3367012.219,future
5/22/26,,,,,,,,560501.6023,817130.241,826015.6687,1666627.365,2144824.615,1468248.333,3212344.352,future
5/23/26,,,,,,,,540548.8735,845000.5299,865302.3987,1625656.442,2089259.079,1524413.4,3188309.129,future
5/24/26,,,,,,,,582072.1686,947660.1916,965907.3986,1829393.575,2341306.62,1710807.792,3576556.645,future
5/25/26,,,,,,,,610426.6496,929330.0696,938093.6522,1759531.626,2278438.13,1676154.757,3479703.011,future
5/26/26,,,,,,,,623766.0789,881174.785,912548.0524,1831587.703,2363658.932,1600538.4,3520267.579,future
5/27/26,,,,,,,,607932.3274,901047.9372,907444.7155,1871215.24,2402078.924,1624619.28,3573252.109,future
5/28/26,,,,,,,,579896.0427,868621.1507,871521.7882,1768748.85,2273441.325,1565079.934,3398163.87,future
5/29/26,,,,,,,,564482.4756,836258.5429,835039.3708,1677219.518,2164113.776,1505017.044,3244333.786,future
5/30/26,,,,,,,,544466.8588,865240.3147,875494.8481,1636974.765,2109299.567,1563545.301,3222108.486,future
5/31/26,,,,,,,,586374.5417,970786.9959,978151.7237,1843126.299,2365029.997,1755676.674,3616540.914,future
6/1/26,,,,,,,,766370.8063,942166.3357,1030989.218,2594534.944,2945781.48,1708827.864,4280422.731,future
6/2/26,,,,,,,,783227.0297,893585.4075,1003880.886,2701904.329,3057238.315,1632402.348,4332245.848,future
6/3/26,,,,,,,,612682.0699,923782.5001,921606.5902,1887605.025,2429457.254,1669269.782,3618020.259,future
6/4/26,,,,,,,,584507.9757,890632.7043,886037.4814,1784754.591,2300042.565,1608544.881,3441834.603,future
6/5/26,,,,,,,,569051.5355,857477.3377,849851.1339,1692778.827,2189965.344,1547155.563,3286873.89,future
6/6/26,,,,,,,,548951.8701,887160.0993,891998.7798,1652432.728,2134891.58,1607587.087,3265004.098,future
6/7/26,,,,,,,,591290.4105,995276.5295,997707.9473,1860726.623,2394035.738,1805332.376,3665203.791,future
6/8/26,,,,,,,,620273.1662,976208.8409,970987.7695,1790607.927,2331039.454,1769715.17,3568068.72,future
6/9/26,,,,,,,,634013.1664,925668.2752,946562.2377,1864693.951,2419297.435,1690597.752,3611389.041,future
6/10/26,,,,,,,,618103.2361,946464.923,943330.601,1905590.335,2459443.737,1716584.384,3667084.686,future
6/11/26,,,,,,,,589777.4723,912214.9625,908019.027,1801560.583,2328268.015,1654043.71,3488295.231,future
6/12/26,,,,,,,,574281.1156,877948.0069,872001.9015,1708449.605,2216587.948,1590778.387,3330896.612,future
6/13/26,,,,,,,,554097.4387,907992.7416,916382.674,1667394.86,2160512.204,1652726.681,3308262.335,future
